id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_cd
9013280,Brooklyn,40.68648,-73.93042,Entire home/apt,106,7,123,1.4,1,126,108.0
8793166,Brooklyn,40.67741,-73.9275,Entire home/apt,80,30,195,2.17,1,117,108.0
9022913,Brooklyn,40.68978,-73.93185,Entire home/apt,249,7,41,0.74,1,222,108.0
9024874,Manhattan,40.72184,-73.98402,Entire home/apt,139,30,11,0.12,1,0,156.0
8915246,Brooklyn,40.66749,-73.95618,Shared room,45,30,1,0.01,2,0,56.0
8920714,Brooklyn,40.69662,-73.91321,Private room,35,30,0,0.0,1,0,81.0
8794495,Manhattan,40.75557,-73.97327,Private room,135,30,0,0.0,1,0,111.0
8920794,Manhattan,40.72189,-73.99187,Entire home/apt,139,30,6,0.07,1,0,147.0
8920816,Manhattan,40.81415,-73.96076,Private room,37,30,6,0.07,1,0,126.0
9025565,Brooklyn,40.72583,-73.94232,Entire home/apt,149,30,10,0.12,29,68,87.0
8794624,Brooklyn,40.68066,-73.96063,Private room,50,30,0,0.0,1,0,107.0
8920988,Brooklyn,40.67849,-74.00259,Entire home/apt,125,1,0,0.0,1,0,105.0
8795721,Queens,40.7598,-73.9224,Entire home/apt,73,30,7,0.08,1,0,318.0
8796876,Brooklyn,40.67903,-73.96869,Private room,90,1,6,0.07,1,0,83.0
9028493,Brooklyn,40.72676,-73.9483,Private room,84,2,160,1.97,1,0,87.0
9028839,Brooklyn,40.70699,-73.94162,Entire home/apt,200,30,0,0.0,1,0,98.0
8923780,Brooklyn,40.66936,-73.95711,Private room,60,1,11,2.92,1,33,56.0
8799529,Manhattan,40.75928,-73.98985,Entire home/apt,100,30,5,0.06,1,0,137.0
9030997,Manhattan,40.76979,-73.95591,Entire home/apt,110,30,71,0.85,1,0,144.0
8799533,Brooklyn,40.61013,-73.96311,Private room,95,30,0,0.0,1,0,75.0
8924038,Manhattan,40.721,-73.97995,Entire home/apt,500,30,0,0.0,1,0,156.0
8802289,Brooklyn,40.70249,-73.92137,Private room,30,30,4,0.05,1,0,81.0
9033218,Brooklyn,40.65231,-73.96243,Private room,50,30,6,0.07,2,0,57.0
8806783,Manhattan,40.757,-73.9701,Entire home/apt,253,30,38,0.42,2,0,139.0
9039236,Manhattan,40.85092,-73.93851,Private room,75,30,0,0.0,1,0,129.0
8924504,Brooklyn,40.69719,-73.90813,Private room,50,5,91,1.02,1,226,81.0
8925082,Manhattan,40.72291,-73.99565,Entire home/apt,200,30,0,0.0,1,0,147.0
9040931,Brooklyn,40.68924,-73.97736,Private room,79,30,1,0.01,1,0,103.0
8808863,Brooklyn,40.67301,-73.97598,Entire home/apt,120,30,1,0.01,1,0,82.0
8809578,Manhattan,40.74515,-74.00309,Entire home/apt,250,30,1,0.01,1,0,158.0
9045427,Staten Island,40.61223,-74.09318,Entire home/apt,200,30,1,0.01,1,0,351.0
9046095,Manhattan,40.73238,-74.00269,Entire home/apt,229,30,1,0.01,1,0,157.0
8929521,Brooklyn,40.67706,-73.93716,Private room,83,4,72,0.81,1,136,108.0
8811687,Manhattan,40.73114,-73.98711,Private room,139,30,6,0.07,3,0,156.0
9046490,Brooklyn,40.65026,-73.96052,Private room,49,30,31,0.46,1,0,57.0
8813854,Manhattan,40.76231,-73.99322,Entire home/apt,133,2,80,0.9,1,0,137.0
9046808,Manhattan,40.79923,-73.93335,Entire home/apt,95,30,2,0.02,1,0,153.0
9047417,Manhattan,40.72295,-73.99321,Entire home/apt,140,30,3,0.03,1,0,147.0
8942272,Brooklyn,40.68454,-73.91557,Private room,55,30,4,0.06,28,309,81.0
8815120,Brooklyn,40.66629,-73.89525,Shared room,85,30,0,0.0,1,0,89.0
8942467,Brooklyn,40.62152,-73.99363,Entire home/apt,314,30,94,1.05,1,83,70.0
8943358,Manhattan,40.72557067871094,-74.00360870361328,Private room,95,1,420,4.71,2,35,157.0
9049505,Manhattan,40.80193,-73.95573,Private room,74,30,0,0.0,1,0,150.0
8815979,Manhattan,40.79333,-73.94274,Private room,50,30,0,0.0,1,0,146.0
9106735,Manhattan,40.7289,-74.0048,Entire home/apt,180,30,5,0.06,1,0,157.0
9050105,Brooklyn,40.66254,-73.9609,Entire home/apt,150,31,152,1.7,2,278,57.0
8948898,Manhattan,40.77049,-73.95656,Entire home/apt,150,30,6,0.07,1,0,144.0
9107450,Manhattan,40.7839,-73.94776,Entire home/apt,210,30,0,0.0,1,0,145.0
9050144,Brooklyn,40.68701,-73.95713,Private room,80,30,2,0.02,1,0,107.0
9107772,Manhattan,40.82544,-73.94989,Entire home/apt,100,30,17,0.19,1,0,134.0
9110077,Brooklyn,40.70436,-73.94207,Private room,75,30,6,0.07,1,0,98.0
9050373,Brooklyn,40.6523,-73.9655,Entire home/apt,95,30,28,0.33,1,0,57.0
9050597,Manhattan,40.82599,-73.93669,Private room,79,30,0,0.0,1,0,155.0
8949503,Brooklyn,40.71435,-73.95841,Private room,125,30,1,0.01,1,0,98.0
8950064,Brooklyn,40.64876,-74.00187,Entire home/apt,115,30,1,0.01,1,0,63.0
9051314,Manhattan,40.7247,-73.97771,Private room,110,30,2,0.02,1,0,156.0
9111561,Manhattan,40.79277,-73.94338,Private room,100,30,0,0.0,1,0,146.0
9051437,Brooklyn,40.66613,-73.95515,Entire home/apt,100,30,80,0.9,1,29,56.0
9051763,Brooklyn,40.68651,-73.94395,Private room,60,21,19,0.23,1,0,108.0
9112776,Brooklyn,40.68589,-73.95353,Private room,55,30,0,0.0,1,0,108.0
9052018,Manhattan,40.78751,-73.95171,Private room,195,30,0,0.0,1,0,148.0
9059397,Manhattan,40.7837,-73.94877,Entire home/apt,180,30,1,0.01,3,0,145.0
8951083,Brooklyn,40.71961,-73.95429,Entire home/apt,169,2,47,0.89,1,0,98.0
8951480,Manhattan,40.80284,-73.96797,Entire home/apt,95,30,2,0.02,1,0,126.0
8952816,Queens,40.76795,-73.92312,Private room,43,3,213,2.39,9,285,201.0
8953200,Queens,40.76777,-73.92343,Private room,55,3,187,2.09,9,341,201.0
8953404,Queens,40.7686,-73.92505,Private room,53,3,137,1.55,9,269,201.0
9115832,Brooklyn,40.69824,-73.93231,Private room,60,30,0,0.0,1,0,104.0
8953625,Queens,40.7677,-73.92466,Private room,49,3,213,2.4,9,314,201.0
8954037,Queens,40.76808,-73.9246,Private room,48,3,127,1.42,9,313,201.0
9061145,Brooklyn,40.71192,-73.96238,Private room,90,3,58,0.65,1,33,98.0
9116018,Manhattan,40.82981,-73.94132,Private room,60,30,20,0.23,1,332,155.0
9062257,Brooklyn,40.671,-73.94784,Entire home/apt,100,30,13,0.15,1,0,83.0
9062515,Brooklyn,40.7337,-73.9542,Entire home/apt,115,7,49,0.82,1,0,87.0
9063139,Manhattan,40.72529,-73.99031,Private room,106,30,3,0.03,1,0,156.0
8955750,Brooklyn,40.64583,-74.01021,Entire home/apt,140,30,75,0.84,1,39,63.0
9116734,Brooklyn,40.69475,-73.94682,Private room,101,2,105,1.26,1,147,98.0
9063266,Brooklyn,40.711742,-73.953186,Entire home/apt,257,30,7,0.08,1,0,98.0
9116831,Brooklyn,40.71617,-73.95395,Entire home/apt,165,30,0,0.0,1,0,98.0
9117852,Manhattan,40.77922,-73.95396,Entire home/apt,150,30,1,0.01,1,363,144.0
9064238,Manhattan,40.75301,-73.97103,Entire home/apt,103,30,0,0.0,1,0,139.0
9064688,Brooklyn,40.70697,-73.94291,Entire home/apt,150,30,1,0.01,1,0,98.0
8957189,Manhattan,40.72566,-73.98323,Entire home/apt,230,30,0,0.0,1,0,156.0
9117976,Manhattan,40.82865,-73.95112,Private room,36,30,1,0.01,1,0,128.0
9118958,Queens,40.69389,-73.83256,Private room,56,2,11,0.13,5,344,241.0
8963968,Brooklyn,40.6805,-73.96472,Private room,47,30,8,0.09,1,0,107.0
8964308,Brooklyn,40.66887,-73.95671,Entire home/apt,125,30,10,0.11,2,0,83.0
9066389,Manhattan,40.72012,-73.9907,Entire home/apt,190,30,2,0.02,1,0,147.0
9125862,Manhattan,40.75807,-73.96308,Entire home/apt,300,30,0,0.0,1,0,110.0
8964446,Queens,40.75951,-73.92091,Private room,42,30,5,0.07,1,0,318.0
8964740,Manhattan,40.74637,-73.97469,Entire home/apt,104,30,0,0.0,1,0,138.0
8966368,Brooklyn,40.68493,-73.99264,Entire home/apt,225,30,1,0.01,1,0,106.0
9078222,Brooklyn,40.66113,-73.96229,Entire home/apt,150,31,149,1.67,2,80,57.0
9078632,Manhattan,40.83621,-73.94432,Private room,75,30,52,0.58,1,0,129.0
9079871,Brooklyn,40.65284,-73.93724,Entire home/apt,144,30,287,3.21,3,289,58.0
9080286,Brooklyn,40.67897,-73.97111,Private room,75,30,40,0.45,1,0,83.0
9241147,Brooklyn,40.69728,-73.93441,Entire home/apt,110,2,49,0.56,1,0,98.0
9129113,Brooklyn,40.69925,-73.92099,Private room,60,30,1,0.01,1,0,104.0
9132614,Brooklyn,40.71432,-73.9587,Private room,75,30,2,0.02,1,0,98.0
9242243,Manhattan,40.76213,-73.9757,Entire home/apt,350,1,41,0.53,1,304,123.0
9087285,Manhattan,40.76947,-73.9539,Entire home/apt,145,30,3,0.03,1,0,144.0
9089306,Manhattan,40.73165,-73.98483,Entire home/apt,135,30,10,0.11,1,0,156.0
9133959,Manhattan,40.76642,-73.98621,Entire home/apt,120,360,0,0.0,1,0,137.0
9247687,Queens,40.71527,-73.89829,Private room,70,30,1,0.01,1,0,208.0
9136581,Manhattan,40.72491,-73.9897,Entire home/apt,180,30,5,0.06,1,0,156.0
9249597,Manhattan,40.7796,-73.97838,Entire home/apt,150,30,1,0.01,1,0,124.0
9249776,Manhattan,40.77741,-73.97789,Entire home/apt,150,30,0,0.0,1,0,124.0
9091059,Brooklyn,40.68471,-73.93532,Private room,117,5,1,0.36,1,363,108.0
9091373,Brooklyn,40.69027,-73.95849,Private room,100,30,0,0.0,1,0,107.0
9092331,Manhattan,40.86444,-73.92899,Private room,45,30,0,0.0,1,0,117.0
9137194,Manhattan,40.72479,-73.98849,Entire home/apt,225,30,1,0.01,1,0,156.0
9137941,Manhattan,40.77012,-73.95777,Entire home/apt,200,30,0,0.0,1,0,144.0
9145070,Manhattan,40.77779,-73.97519,Entire home/apt,180,30,41,0.46,1,0,124.0
9093219,Manhattan,40.81204,-73.9443,Private room,80,5,109,1.24,1,109,154.0
9253112,Brooklyn,40.66971,-73.95495,Entire home/apt,81,30,17,0.19,1,0,83.0
9146595,Brooklyn,40.68954,-73.92682,Entire home/apt,131,5,172,1.92,1,133,108.0
9253505,Manhattan,40.75261,-73.97063,Private room,99,30,0,0.0,1,0,139.0
9093261,Manhattan,40.732,-73.98518,Entire home/apt,190,30,0,0.0,1,0,156.0
9093358,Manhattan,40.76732,-73.95359,Entire home/apt,100,30,3,0.03,1,0,144.0
9093389,Brooklyn,40.66951,-73.97767,Entire home/apt,90,30,1,0.01,1,0,82.0
9147025,Bronx,40.84637,-73.78857,Entire home/apt,195,3,177,2.02,1,241,28.0
9096478,Manhattan,40.80891,-73.94113,Private room,85,30,3,0.03,1,0,154.0
9096938,Brooklyn,40.66314,-73.98316,Private room,70,30,9,0.1,1,0,82.0
9253823,Manhattan,40.80141,-73.9661,Entire home/apt,298,30,13,0.15,1,339,133.0
9253827,Brooklyn,40.71728,-73.94157,Entire home/apt,121,3,141,1.78,1,34,98.0
9148875,Manhattan,40.7959,-73.93682,Entire home/apt,150,3,110,1.26,2,0,146.0
9149182,Manhattan,40.73989,-73.97952,Entire home/apt,139,30,1,0.01,1,0,161.0
9256750,Brooklyn,40.70483,-73.9215,Private room,61,2,133,1.6,2,99,104.0
9097241,Brooklyn,40.63349,-74.02287,Private room,81,2,7,0.95,7,204,61.0
9149930,Manhattan,40.73764,-74.0041,Entire home/apt,160,30,22,0.31,38,193,130.0
9104108,Manhattan,40.82565,-73.95253,Entire home/apt,110,30,1,0.01,1,0,128.0
9260951,Manhattan,40.76317,-73.98954,Entire home/apt,142,30,0,0.0,1,0,137.0
9150194,Brooklyn,40.70458,-73.94469,Private room,79,5,121,1.42,1,0,98.0
9151677,Brooklyn,40.68623,-73.9674,Entire home/apt,100,30,1,0.01,1,0,80.0
